Date,Centre_Name,Commodity_Name,Price
,TIRUNELVELI,Tur/Arhar Dal,74.0
,COIMBATORE,Tur/Arhar Dal,75.0
,KOZHIKODE,Tur/Arhar Dal,86.0
,PUDUCHERRY,Tur/Arhar Dal,88.0
,COIMBATORE,Tur/Arhar Dal,80.0
,DINDIGUL,Tur/Arhar Dal,76.0
,COIMBATORE,Tur/Arhar Dal,82.0
,DINDIGUL,Tur/Arhar Dal,80.0
,VISAKHAPATNAM,Tur/Arhar Dal,78.0
,KOZHIKODE,Tur/Arhar Dal,88.0
,KOZHIKODE,Tur/Arhar Dal,82.0
,DINDIGUL,Tur/Arhar Dal,79.0
,DINDIGUL,Tur/Arhar Dal,78.0
,PUDUCHERRY,Tur/Arhar Dal,90.0
,TIRUNELVELI,Tur/Arhar Dal,80.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,80.0
,BENGALURU,Tur/Arhar Dal,86.0
,THRISSUR,Tur/Arhar Dal,77.0
,PALAKKAD,Tur/Arhar Dal,83.0
,WAYANAD,Tur/Arhar Dal,81.0
,TIRUNELVELI,Tur/Arhar Dal,81.0
,VISAKHAPATNAM,Tur/Arhar Dal,79.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,82.0
,TIRUNELVELI,Tur/Arhar Dal,82.0
,THRISSUR,Tur/Arhar Dal,80.0
,PALAKKAD,Tur/Arhar Dal,82.0
,THRISSUR,Tur/Arhar Dal,81.0
,PUDUCHERRY,Tur/Arhar Dal,95.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,84.0
,COIMBATORE,Tur/Arhar Dal,88.0
,TIRUNELVELI,Tur/Arhar Dal,84.0
,TIRUNELVELI,Tur/Arhar Dal,86.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,86.0
,TIRUNELVELI,Tur/Arhar Dal,87.0
,DINDIGUL,Tur/Arhar Dal,82.0
,WAYANAD,Tur/Arhar Dal,83.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,88.0
,TIRUNELVELI,Tur/Arhar Dal,88.0
,PANAJI,Tur/Arhar Dal,88.0
,BENGALURU,Tur/Arhar Dal,95.0
,WAYANAD,Tur/Arhar Dal,85.0
,DINDIGUL,Tur/Arhar Dal,83.0
,VISAKHAPATNAM,Tur/Arhar Dal,82.0
,BENGALURU,Tur/Arhar Dal,96.0
,VISAKHAPATNAM,Tur/Arhar Dal,84.0
,THRISSUR,Tur/Arhar Dal,84.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,90.0
,HYDERABAD,Tur/Arhar Dal,84.0
,CHENNAI,Tur/Arhar Dal,96.0
,DINDIGUL,Tur/Arhar Dal,86.0
,VISAKHAPATNAM,Tur/Arhar Dal,86.0
,HYDERABAD,Tur/Arhar Dal,86.0
,THRISSUR,Tur/Arhar Dal,86.0
,BENGALURU,Tur/Arhar Dal,92.0
,THRISSUR,Tur/Arhar Dal,88.0
,WAYANAD,Tur/Arhar Dal,87.0
,BENGALURU,Tur/Arhar Dal,94.0
,THRISSUR,Tur/Arhar Dal,89.0
,CHENNAI,Tur/Arhar Dal,91.0
,THRISSUR,Tur/Arhar Dal,91.0
,THRISSUR,Tur/Arhar Dal,92.0
,TIRUNELVELI,Tur/Arhar Dal,90.0
,MANGALORE,Tur/Arhar Dal,100.0
,MYSORE,Tur/Arhar Dal,96.0
,DHARWAD,Tur/Arhar Dal,85.0
,MYSORE,Tur/Arhar Dal,97.0
,DHARWAD,Tur/Arhar Dal,86.0
,TIRUNELVELI,Tur/Arhar Dal,92.0
,MYSORE,Tur/Arhar Dal,95.0
,THIRUCHIRAPALLI,Tur/Arhar Dal,92.0
